,Regione,Tipo Ateneo,Sesso,Corso di laurea,Anno,Value
59797,Toscana,pubblica,femmine,psicologico,2016,339
59798,Toscana,pubblica,femmine,psicologico,2017,351
59799,Toscana,pubblica,femmine,psicologico,2008,262
59800,Toscana,pubblica,femmine,psicologico,2009,290
59801,Toscana,pubblica,femmine,psicologico,2010,283
59802,Toscana,pubblica,femmine,psicologico,2011,327
59803,Toscana,pubblica,femmine,psicologico,2012,289
59804,Toscana,pubblica,femmine,psicologico,2013,284
59805,Toscana,pubblica,femmine,psicologico,2014,314
59806,Toscana,pubblica,femmine,psicologico,2015,308
59807,Toscana,pubblica,femmine,psicologico,2016,339
59808,Toscana,pubblica,femmine,psicologico,2017,351
59889,Umbria,pubblica,maschi,psicologico,2009,8
59890,Umbria,pubblica,maschi,psicologico,2010,24
59891,Umbria,pubblica,maschi,psicologico,2011,26
59892,Umbria,pubblica,maschi,psicologico,2012,27
59893,Umbria,pubblica,maschi,psicologico,2013,27
59894,Umbria,pubblica,maschi,psicologico,2014,26
59895,Umbria,pubblica,maschi,psicologico,2015,18
59896,Umbria,pubblica,maschi,psicologico,2016,52
59897,Umbria,pubblica,maschi,psicologico,2017,87
59898,Umbria,pubblica,maschi,psicologico,2009,8
59899,Umbria,pubblica,maschi,psicologico,2010,24
59900,Umbria,pubblica,maschi,psicologico,2011,26
59901,Umbria,pubblica,maschi,psicologico,2012,27
59902,Umbria,pubblica,maschi,psicologico,2013,27
59903,Umbria,pubblica,maschi,psicologico,2014,26
59904,Umbria,pubblica,maschi,psicologico,2015,18
59905,Umbria,pubblica,maschi,psicologico,2016,52
59906,Umbria,pubblica,maschi,psicologico,2017,87
59907,Umbria,pubblica,femmine,psicologico,2009,77
59908,Umbria,pubblica,femmine,psicologico,2010,68
59909,Umbria,pubblica,femmine,psicologico,2011,83
59910,Umbria,pubblica,femmine,psicologico,2012,87
59911,Umbria,pubblica,femmine,psicologico,2013,81
59912,Umbria,pubblica,femmine,psicologico,2014,80
59913,Umbria,pubblica,femmine,psicologico,2015,70
59914,Umbria,pubblica,femmine,psicologico,2016,218
59915,Umbria,pubblica,femmine,psicologico,2017,315
59916,Umbria,pubblica,femmine,psicologico,2009,77
59917,Umbria,pubblica,femmine,psicologico,2010,68
59918,Umbria,pubblica,femmine,psicologico,2011,83
59919,Umbria,pubblica,femmine,psicologico,2012,87
59920,Umbria,pubblica,femmine,psicologico,2013,81
59921,Umbria,pubblica,femmine,psicologico,2014,80
59922,Umbria,pubblica,femmine,psicologico,2015,70
59923,Umbria,pubblica,femmine,psicologico,2016,218
59924,Umbria,pubblica,femmine,psicologico,2017,315
59997,Marche,pubblica,maschi,psicologico,2008,92
59998,Marche,pubblica,maschi,psicologico,2009,35
59999,Marche,pubblica,maschi,psicologico,2010,46
60000,Marche,pubblica,maschi,psicologico,2011,55
60001,Marche,pubblica,maschi,psicologico,2012,48
60002,Marche,pubblica,maschi,psicologico,2013,33
60003,Marche,pubblica,maschi,psicologico,2014,39
60004,Marche,pubblica,maschi,psicologico,2015,29
60005,Marche,pubblica,maschi,psicologico,2016,46
60006,Marche,pubblica,maschi,psicologico,2017,39
60007,Marche,pubblica,maschi,psicologico,2008,92
60008,Marche,pubblica,maschi,psicologico,2009,35
60009,Marche,pubblica,maschi,psicologico,2010,46
60010,Marche,pubblica,maschi,psicologico,2011,55
60011,Marche,pubblica,maschi,psicologico,2012,48
60012,Marche,pubblica,maschi,psicologico,2013,33
60013,Marche,pubblica,maschi,psicologico,2014,39
60014,Marche,pubblica,maschi,psicologico,2015,29
60015,Marche,pubblica,maschi,psicologico,2016,46
60016,Marche,pubblica,maschi,psicologico,2017,39
60017,Marche,pubblica,femmine,psicologico,2008,257
60018,Marche,pubblica,femmine,psicologico,2009,108
60019,Marche,pubblica,femmine,psicologico,2010,144
60020,Marche,pubblica,femmine,psicologico,2011,146
60021,Marche,pubblica,femmine,psicologico,2012,142
60022,Marche,pubblica,femmine,psicologico,2013,143
60023,Marche,pubblica,femmine,psicologico,2014,148
60024,Marche,pubblica,femmine,psicologico,2015,146
60025,Marche,pubblica,femmine,psicologico,2016,140
60026,Marche,pubblica,femmine,psicologico,2017,137
60027,Marche,pubblica,femmine,psicologico,2008,257
60028,Marche,pubblica,femmine,psicologico,2009,108
60029,Marche,pubblica,femmine,psicologico,2010,144
60030,Marche,pubblica,femmine,psicologico,2011,146
60031,Marche,pubblica,femmine,psicologico,2012,142
60032,Marche,pubblica,femmine,psicologico,2013,143
60033,Marche,pubblica,femmine,psicologico,2014,148
60034,Marche,pubblica,femmine,psicologico,2015,146
60035,Marche,pubblica,femmine,psicologico,2016,140
60036,Marche,pubblica,femmine,psicologico,2017,137
60117,Lazio,pubblica,maschi,psicologico,2008,256
60118,Lazio,pubblica,maschi,psicologico,2009,235
60119,Lazio,pubblica,maschi,psicologico,2010,242
60120,Lazio,pubblica,maschi,psicologico,2011,210
60121,Lazio,pubblica,maschi,psicologico,2012,167
60122,Lazio,pubblica,maschi,psicologico,2013,88
60123,Lazio,pubblica,maschi,psicologico,2014,96
60124,Lazio,pubblica,maschi,psicologico,2015,100
60125,Lazio,pubblica,maschi,psicologico,2016,99
60126,Lazio,pubblica,maschi,psicologico,2017,99
60127,Lazio,pubblica,maschi,psicologico,2009,0
60128,Lazio,pubblica,maschi,psicologico,2013,0
60129,Lazio,pubblica,maschi,psicologico,2014,0
60130,Lazio,pubblica,maschi,psicologico,2015,0
60131,Lazio,pubblica,maschi,psicologico,2016,0
60132,Lazio,pubblica,maschi,psicologico,2017,0
60133,Lazio,pubblica,maschi,psicologico,2008,256
60134,Lazio,pubblica,maschi,psicologico,2009,235
60135,Lazio,pubblica,maschi,psicologico,2010,242
60136,Lazio,pubblica,maschi,psicologico,2011,210
60137,Lazio,pubblica,maschi,psicologico,2012,167
60138,Lazio,pubblica,maschi,psicologico,2013,88
60139,Lazio,pubblica,maschi,psicologico,2014,96
60140,Lazio,pubblica,maschi,psicologico,2015,100
60141,Lazio,pubblica,maschi,psicologico,2016,99
60142,Lazio,pubblica,maschi,psicologico,2017,99
60143,Lazio,pubblica,femmine,psicologico,2008,1007
60144,Lazio,pubblica,femmine,psicologico,2009,884
60145,Lazio,pubblica,femmine,psicologico,2010,789
60146,Lazio,pubblica,femmine,psicologico,2011,593
60147,Lazio,pubblica,femmine,psicologico,2012,312
60148,Lazio,pubblica,femmine,psicologico,2013,220
60149,Lazio,pubblica,femmine,psicologico,2014,162
60150,Lazio,pubblica,femmine,psicologico,2015,161
60151,Lazio,pubblica,femmine,psicologico,2016,214
60152,Lazio,pubblica,femmine,psicologico,2017,199
60153,Lazio,pubblica,femmine,psicologico,2009,2
60154,Lazio,pubblica,femmine,psicologico,2013,0
60155,Lazio,pubblica,femmine,psicologico,2014,0
60156,Lazio,pubblica,femmine,psicologico,2015,0
60157,Lazio,pubblica,femmine,psicologico,2016,0
60158,Lazio,pubblica,femmine,psicologico,2017,0
60159,Lazio,pubblica,femmine,psicologico,2008,1007
60160,Lazio,pubblica,femmine,psicologico,2009,886
60161,Lazio,pubblica,femmine,psicologico,2010,789
60162,Lazio,pubblica,femmine,psicologico,2011,593
60163,Lazio,pubblica,femmine,psicologico,2012,312
60164,Lazio,pubblica,femmine,psicologico,2013,220
60165,Lazio,pubblica,femmine,psicologico,2014,162
60166,Lazio,pubblica,femmine,psicologico,2015,161
60167,Lazio,pubblica,femmine,psicologico,2016,214
60168,Lazio,pubblica,femmine,psicologico,2017,199
60195,Lazio,privata,maschi,psicologico,2008,64
60196,Lazio,privata,maschi,psicologico,2009,62
60197,Lazio,privata,maschi,psicologico,2010,129
60198,Lazio,privata,maschi,psicologico,2011,351
60199,Lazio,privata,maschi,psicologico,2012,285
60200,Lazio,privata,maschi,psicologico,2013,133
60201,Lazio,privata,maschi,psicologico,2014,162
60202,Lazio,privata,maschi,psicologico,2015,199
60203,Lazio,privata,maschi,psicologico,2016,195
60204,Lazio,privata,maschi,psicologico,2017,241
60205,Lazio,privata,maschi,psicologico,2008,64
60206,Lazio,privata,maschi,psicologico,2009,62
60207,Lazio,privata,maschi,psicologico,2010,129
60208,Lazio,privata,maschi,psicologico,2011,351
60209,Lazio,privata,maschi,psicologico,2012,285
60210,Lazio,privata,maschi,psicologico,2013,133
60211,Lazio,privata,maschi,psicologico,2014,162
60212,Lazio,privata,maschi,psicologico,2015,199
60213,Lazio,privata,maschi,psicologico,2016,195
60214,Lazio,privata,maschi,psicologico,2017,241
60215,Lazio,privata,femmine,psicologico,2008,266
60216,Lazio,privata,femmine,psicologico,2009,164
60217,Lazio,privata,femmine,psicologico,2010,364
60218,Lazio,privata,femmine,psicologico,2011,617
60219,Lazio,privata,femmine,psicologico,2012,621
60220,Lazio,privata,femmine,psicologico,2013,353
60221,Lazio,privata,femmine,psicologico,2014,462
60222,Lazio,privata,femmine,psicologico,2015,537
60223,Lazio,privata,femmine,psicologico,2016,600
60224,Lazio,privata,femmine,psicologico,2017,679
60225,Lazio,privata,femmine,psicologico,2008,266
60226,Lazio,privata,femmine,psicologico,2009,164
60227,Lazio,privata,femmine,psicologico,2010,364
60228,Lazio,privata,femmine,psicologico,2011,617
60229,Lazio,privata,femmine,psicologico,2012,621
60230,Lazio,privata,femmine,psicologico,2013,353
60231,Lazio,privata,femmine,psicologico,2014,462
60232,Lazio,privata,femmine,psicologico,2015,537
60233,Lazio,privata,femmine,psicologico,2016,600
60234,Lazio,privata,femmine,psicologico,2017,679
60513,Abruzzo,pubblica,maschi,psicologico,2008,322
60514,Abruzzo,pubblica,maschi,psicologico,2009,328
60515,Abruzzo,pubblica,maschi,psicologico,2010,484
60516,Abruzzo,pubblica,maschi,psicologico,2011,662
60517,Abruzzo,pubblica,maschi,psicologico,2012,292
60518,Abruzzo,pubblica,maschi,psicologico,2013,263
60519,Abruzzo,pubblica,maschi,psicologico,2014,288
60520,Abruzzo,pubblica,maschi,psicologico,2015,112
60521,Abruzzo,pubblica,maschi,psicologico,2016,101
60522,Abruzzo,pubblica,maschi,psicologico,2017,117
60523,Abruzzo,pubblica,maschi,psicologico,2008,322
60524,Abruzzo,pubblica,maschi,psicologico,2009,328
60525,Abruzzo,pubblica,maschi,psicologico,2010,484
60526,Abruzzo,pubblica,maschi,psicologico,2011,662
60527,Abruzzo,pubblica,maschi,psicologico,2012,292
60528,Abruzzo,pubblica,maschi,psicologico,2013,263
60529,Abruzzo,pubblica,maschi,psicologico,2014,288
60530,Abruzzo,pubblica,maschi,psicologico,2015,112
60531,Abruzzo,pubblica,maschi,psicologico,2016,101
60532,Abruzzo,pubblica,maschi,psicologico,2017,117
60533,Abruzzo,pubblica,femmine,psicologico,2008,1251
60534,Abruzzo,pubblica,femmine,psicologico,2009,944
60535,Abruzzo,pubblica,femmine,psicologico,2010,1101
60536,Abruzzo,pubblica,femmine,psicologico,2011,1314
60537,Abruzzo,pubblica,femmine,psicologico,2012,1253
60538,Abruzzo,pubblica,femmine,psicologico,2013,1013
60539,Abruzzo,pubblica,femmine,psicologico,2014,1109
60540,Abruzzo,pubblica,femmine,psicologico,2015,573
60541,Abruzzo,pubblica,femmine,psicologico,2016,431
60542,Abruzzo,pubblica,femmine,psicologico,2017,536
60543,Abruzzo,pubblica,femmine,psicologico,2008,1251
60544,Abruzzo,pubblica,femmine,psicologico,2009,944
60545,Abruzzo,pubblica,femmine,psicologico,2010,1101
60546,Abruzzo,pubblica,femmine,psicologico,2011,1314
60547,Abruzzo,pubblica,femmine,psicologico,2012,1253
60548,Abruzzo,pubblica,femmine,psicologico,2013,1013
60549,Abruzzo,pubblica,femmine,psicologico,2014,1109
60550,Abruzzo,pubblica,femmine,psicologico,2015,573
60551,Abruzzo,pubblica,femmine,psicologico,2016,431
60552,Abruzzo,pubblica,femmine,psicologico,2017,536
60573,Abruzzo,privata,maschi,psicologico,2008,8
60574,Abruzzo,privata,maschi,psicologico,2009,8
60575,Abruzzo,privata,maschi,psicologico,2010,10
60576,Abruzzo,privata,maschi,psicologico,2011,6
60577,Abruzzo,privata,maschi,psicologico,2012,8
60578,Abruzzo,privata,maschi,psicologico,2013,7
60579,Abruzzo,privata,maschi,psicologico,2014,4
60580,Abruzzo,privata,maschi,psicologico,2015,0
60581,Abruzzo,privata,maschi,psicologico,2016,0
60582,Abruzzo,privata,maschi,psicologico,2017,0
60583,Abruzzo,privata,maschi,psicologico,2008,8
60584,Abruzzo,privata,maschi,psicologico,2009,8
60585,Abruzzo,privata,maschi,psicologico,2010,10
60586,Abruzzo,privata,maschi,psicologico,2011,6
60587,Abruzzo,privata,maschi,psicologico,2012,8
60588,Abruzzo,privata,maschi,psicologico,2013,7
60589,Abruzzo,privata,maschi,psicologico,2014,4
60590,Abruzzo,privata,maschi,psicologico,2015,0
60591,Abruzzo,privata,maschi,psicologico,2016,0
60592,Abruzzo,privata,maschi,psicologico,2017,0
60593,Abruzzo,privata,femmine,psicologico,2008,21
60594,Abruzzo,privata,femmine,psicologico,2009,17
60595,Abruzzo,privata,femmine,psicologico,2010,17
60596,Abruzzo,privata,femmine,psicologico,2011,13
60597,Abruzzo,privata,femmine,psicologico,2012,20
60598,Abruzzo,privata,femmine,psicologico,2013,11
60599,Abruzzo,privata,femmine,psicologico,2014,4
60600,Abruzzo,privata,femmine,psicologico,2015,0
60601,Abruzzo,privata,femmine,psicologico,2016,0
60602,Abruzzo,privata,femmine,psicologico,2017,0
60603,Abruzzo,privata,femmine,psicologico,2008,21
60604,Abruzzo,privata,femmine,psicologico,2009,17
60605,Abruzzo,privata,femmine,psicologico,2010,17
60606,Abruzzo,privata,femmine,psicologico,2011,13
60607,Abruzzo,privata,femmine,psicologico,2012,20
60608,Abruzzo,privata,femmine,psicologico,2013,11
60609,Abruzzo,privata,femmine,psicologico,2014,4
60610,Abruzzo,privata,femmine,psicologico,2015,0
60611,Abruzzo,privata,femmine,psicologico,2016,0
60612,Abruzzo,privata,femmine,psicologico,2017,0
60693,Campania,pubblica,maschi,psicologico,2008,75
60694,Campania,pubblica,maschi,psicologico,2009,93
60695,Campania,pubblica,maschi,psicologico,2010,84
60696,Campania,pubblica,maschi,psicologico,2011,84
60697,Campania,pubblica,maschi,psicologico,2012,97
60698,Campania,pubblica,maschi,psicologico,2013,103
60699,Campania,pubblica,maschi,psicologico,2014,97
60700,Campania,pubblica,maschi,psicologico,2015,98
60701,Campania,pubblica,maschi,psicologico,2016,90
60702,Campania,pubblica,maschi,psicologico,2017,91
60703,Campania,pubblica,maschi,psicologico,2008,75
60704,Campania,pubblica,maschi,psicologico,2009,93
60705,Campania,pubblica,maschi,psicologico,2010,84
60706,Campania,pubblica,maschi,psicologico,2011,84
60707,Campania,pubblica,maschi,psicologico,2012,97
60708,Campania,pubblica,maschi,psicologico,2013,103
60709,Campania,pubblica,maschi,psicologico,2014,97
60710,Campania,pubblica,maschi,psicologico,2015,98
60711,Campania,pubblica,maschi,psicologico,2016,90
60712,Campania,pubblica,maschi,psicologico,2017,91
60713,Campania,pubblica,femmine,psicologico,2008,485
60714,Campania,pubblica,femmine,psicologico,2009,411
60715,Campania,pubblica,femmine,psicologico,2010,356
60716,Campania,pubblica,femmine,psicologico,2011,344
60717,Campania,pubblica,femmine,psicologico,2012,360
60718,Campania,pubblica,femmine,psicologico,2013,343
60719,Campania,pubblica,femmine,psicologico,2014,289
60720,Campania,pubblica,femmine,psicologico,2015,322
60721,Campania,pubblica,femmine,psicologico,2016,288
60722,Campania,pubblica,femmine,psicologico,2017,282
60723,Campania,pubblica,femmine,psicologico,2008,485
60724,Campania,pubblica,femmine,psicologico,2009,411
60725,Campania,pubblica,femmine,psicologico,2010,356
60726,Campania,pubblica,femmine,psicologico,2011,344
60727,Campania,pubblica,femmine,psicologico,2012,360
60728,Campania,pubblica,femmine,psicologico,2013,343
60729,Campania,pubblica,femmine,psicologico,2014,289
60730,Campania,pubblica,femmine,psicologico,2015,322
60731,Campania,pubblica,femmine,psicologico,2016,288
60732,Campania,pubblica,femmine,psicologico,2017,282
60753,Campania,privata,maschi,psicologico,2011,27
60754,Campania,privata,maschi,psicologico,2012,26
60755,Campania,privata,maschi,psicologico,2013,28
60756,Campania,privata,maschi,psicologico,2014,24
60757,Campania,privata,maschi,psicologico,2015,25
60758,Campania,privata,maschi,psicologico,2016,34
60759,Campania,privata,maschi,psicologico,2017,35
60760,Campania,privata,maschi,psicologico,2011,27
60761,Campania,privata,maschi,psicologico,2012,26
60762,Campania,privata,maschi,psicologico,2013,28
60763,Campania,privata,maschi,psicologico,2014,24
60764,Campania,privata,maschi,psicologico,2015,25
60765,Campania,privata,maschi,psicologico,2016,34
60766,Campania,privata,maschi,psicologico,2017,35
60767,Campania,privata,femmine,psicologico,2011,129
60768,Campania,privata,femmine,psicologico,2012,176
60769,Campania,privata,femmine,psicologico,2013,134
60770,Campania,privata,femmine,psicologico,2014,146
60771,Campania,privata,femmine,psicologico,2015,145
60772,Campania,privata,femmine,psicologico,2016,164
60773,Campania,privata,femmine,psicologico,2017,165
60774,Campania,privata,femmine,psicologico,2011,129
60775,Campania,privata,femmine,psicologico,2012,176
60776,Campania,privata,femmine,psicologico,2013,134
60777,Campania,privata,femmine,psicologico,2014,146
60778,Campania,privata,femmine,psicologico,2015,145
60779,Campania,privata,femmine,psicologico,2016,164
60780,Campania,privata,femmine,psicologico,2017,165
60855,Puglia,pubblica,maschi,psicologico,2008,94
60856,Puglia,pubblica,maschi,psicologico,2009,48
60857,Puglia,pubblica,maschi,psicologico,2010,43
60858,Puglia,pubblica,maschi,psicologico,2011,48
60859,Puglia,pubblica,maschi,psicologico,2012,58
60860,Puglia,pubblica,maschi,psicologico,2013,58
60861,Puglia,pubblica,maschi,psicologico,2014,38
60862,Puglia,pubblica,maschi,psicologico,2015,58
60863,Puglia,pubblica,maschi,psicologico,2016,56
60864,Puglia,pubblica,maschi,psicologico,2017,58
60865,Puglia,pubblica,maschi,psicologico,2008,94
60866,Puglia,pubblica,maschi,psicologico,2009,48
60867,Puglia,pubblica,maschi,psicologico,2010,43
60868,Puglia,pubblica,maschi,psicologico,2011,48
60869,Puglia,pubblica,maschi,psicologico,2012,58
60870,Puglia,pubblica,maschi,psicologico,2013,58
60871,Puglia,pubblica,maschi,psicologico,2014,38
60872,Puglia,pubblica,maschi,psicologico,2015,58
60873,Puglia,pubblica,maschi,psicologico,2016,56
60874,Puglia,pubblica,maschi,psicologico,2017,58
60875,Puglia,pubblica,femmine,psicologico,2008,662
60876,Puglia,pubblica,femmine,psicologico,2009,369
60877,Puglia,pubblica,femmine,psicologico,2010,235
60878,Puglia,pubblica,femmine,psicologico,2011,248
60879,Puglia,pubblica,femmine,psicologico,2012,293
60880,Puglia,pubblica,femmine,psicologico,2013,313
60881,Puglia,pubblica,femmine,psicologico,2014,282
60882,Puglia,pubblica,femmine,psicologico,2015,255
60883,Puglia,pubblica,femmine,psicologico,2016,238
60884,Puglia,pubblica,femmine,psicologico,2017,266
60885,Puglia,pubblica,femmine,psicologico,2008,662
60886,Puglia,pubblica,femmine,psicologico,2009,369
60887,Puglia,pubblica,femmine,psicologico,2010,235
60888,Puglia,pubblica,femmine,psicologico,2011,248
60889,Puglia,pubblica,femmine,psicologico,2012,293
60890,Puglia,pubblica,femmine,psicologico,2013,313
60891,Puglia,pubblica,femmine,psicologico,2014,282
60892,Puglia,pubblica,femmine,psicologico,2015,255
60893,Puglia,pubblica,femmine,psicologico,2016,238
60894,Puglia,pubblica,femmine,psicologico,2017,266
61155,Sicilia,pubblica,maschi,psicologico,2008,94
61156,Sicilia,pubblica,maschi,psicologico,2009,63
61157,Sicilia,pubblica,maschi,psicologico,2010,43
61158,Sicilia,pubblica,maschi,psicologico,2011,75
61159,Sicilia,pubblica,maschi,psicologico,2012,74
61160,Sicilia,pubblica,maschi,psicologico,2013,93
61161,Sicilia,pubblica,maschi,psicologico,2014,99
61162,Sicilia,pubblica,maschi,psicologico,2015,118
61163,Sicilia,pubblica,maschi,psicologico,2016,106
